11.057755,-24.077927
10.418179,-23.813331
10.418426,-23.813578
9.780908,-23.551039
9.776844,-23.503466
9.136256,-23.194350
9.137736,-23.210333
8.498195,-22.902264
8.499665,-22.903735
7.863873,-22.535106
7.862932,-22.566321
7.227611,-22.230321
7.228878,-22.231589
6.594189,-21.896222
6.596212,-21.881437
5.968433,-21.502556
5.969730,-21.503856
5.342693,-21.125720
5.342880,-21.125907
4.724559,-20.720706
4.725651,-20.721802
4.107924,-20.317197
4.108094,-20.317368
3.491471,-19.913872
3.507437,-19.874000
2.907127,-19.430982
2.901910,-19.444378
2.302107,-19.001869
2.302704,-19.002470
1.731851,-18.511017
1.717726,-18.535842
1.133282,-18.069752
1.133679,-18.070153
0.549304,-17.604137
0.557638,-17.592703
-0.001619,-17.092504
-0.001357,-17.092772
-0.560607,-16.592585
-0.560513,-16.592680
-1.099963,-16.071912
-1.099905,-16.071976
-1.639492,-15.551077
-1.639417,-15.551152
-2.178924,-15.030339
-2.145948,-15.002351
-2.652774,-14.453256
-2.663693,-14.462661
-3.170574,-13.913516
-3.170858,-13.913238
-3.627671,-13.332786
-3.652950,-13.348199
-4.135390,-12.782817
-4.135860,-12.782354
-4.618770,-12.216508
-4.605208,-12.209918
-5.048026,-11.623714
-5.048798,-11.622949
-5.492332,-11.036035
-5.492335,-11.036032
-5.907345,-10.437952
-5.908321,-10.436984
-6.324187,-9.838054
-6.324210,-9.838031
-6.741024,-9.238162
-6.694989,-9.226134
-7.066705,-8.613300
-7.082006,-8.617355
-7.454333,-8.003917
-7.455489,-8.002767
-7.762699,-7.380375
-7.796086,-7.384028
-8.137901,-6.764078
-8.139218,-6.762768
-8.482021,-6.141836
-8.464859,-6.141142
-8.757448,-5.516865
-8.759209,-5.515111
-9.053194,-4.889444
-9.053295,-4.889344
-9.313464,-4.263806
-9.315407,-4.261870
-9.577091,-3.634823
-9.577212,-3.634703
-9.840806,-3.005754
-9.787068,-3.012139
-9.998421,-2.388079
-10.016329,-2.385957
-10.228807,-1.760778
-10.230746,-1.758846
-10.370287,-1.149883
-10.408102,-1.140432
-10.587451,-0.520032
-10.589510,-0.517979
-10.770285,0.103841
-10.751364,0.098046
-10.877224,0.704321
-10.879835,0.706926
-11.007659,1.315161
-11.007850,1.315351
-11.100102,1.911071
-11.102862,1.913824
-11.197174,2.511598
-11.197382,2.511806
-11.294417,3.112297
-11.238407,3.086376
-11.281383,3.662896
-11.300084,3.671566
-11.344612,4.249633
-11.347189,4.252206
-11.318130,4.788112
-11.356690,4.810956
-11.368811,5.372321
-11.371462,5.374968
-11.385344,5.938092
-11.366487,5.925778
-11.326086,6.454244
-11.329359,6.457513
-11.291351,6.988369
-11.291618,6.988635
-11.219692,7.494699
-11.223070,7.498074
-11.153600,8.006590
-11.153881,8.006871
-11.087753,8.518725
-11.034670,8.474104
-10.917720,8.943599
-10.935480,8.958538
-10.820399,9.429898
-10.823428,9.432924
-10.640709,9.838089
-10.676586,9.873243
-10.532800,10.316616
-10.535851,10.319664
-10.394035,10.765006
-10.376881,10.746817
-10.186168,11.140156
-10.189864,11.143850
-10.001798,11.539835
-10.002121,11.540158
-9.784664,11.900477
-9.788414,11.904226
-9.573629,12.267217
-9.573962,12.267550
-9.362893,12.634255
-9.317028,12.573731
-9.062502,12.882321
-9.077886,12.902591
-8.825408,13.213228
-8.828668,13.216488
-8.519668,13.441398
-8.550128,13.486462
-8.274859,13.759706
-8.278087,13.762935
-8.004853,14.038215
-7.990667,14.015444
-7.677527,14.225067
-7.681378,14.228919
-7.370947,14.441253
-7.371303,14.441609
-7.038047,14.610075
-7.041896,14.613926
-6.711335,14.785090
-6.711696,14.785451
-6.384955,14.960436
-6.349325,14.888716
-5.989334,14.994362
-6.001329,15.018387
-5.643417,15.126113
-5.646671,15.129371
-5.246733,15.138823
-5.269927,15.190143
-4.896432,15.254167
-4.899603,15.257341
-4.528059,15.323319
-4.517644,15.297858
-4.117405,15.290005
-4.121130,15.293734
-3.723465,15.288459
-3.723828,15.288822
-3.310980,15.235279
-3.314648,15.238951
-2.904322,15.187933
-2.904684,15.188296
-2.498004,15.140929
-2.474160,15.064314
-2.045813,14.942510
-2.053893,14.968181
-1.627505,14.848339
-1.630516,14.851355
-1.177984,14.629597
-1.193060,14.682562
-0.758591,14.516761
-0.761474,14.519648
-0.328730,14.355576
-0.322389,14.329755
0.127117,14.090485
0.123791,14.093817
0.571049,13.856800
0.570705,13.857144
1.025412,13.572048
1.022194,13.575272
1.474739,13.292343
1.474401,13.292681
1.923742,13.012963
1.935709,12.938780
2.395205,12.586694
2.391078,12.611560
2.848879,12.261173
2.846333,12.263724
3.314871,11.817778
3.307825,11.867238
3.766810,11.473265
3.764431,11.475650
4.222046,11.083052
4.224470,11.059423
4.687555,10.597745
4.684874,10.600431
5.146203,10.140515
5.145904,10.140814
5.607706,9.637932
5.605179,9.640465
6.065341,9.139228
6.065053,9.139516
6.522691,8.640809
6.523921,8.576673
6.981478,8.015143
6.980935,8.036656
7.437189,7.476433
7.435300,7.478328
7.888855,6.838937
7.888980,6.879750
8.340823,6.283014
8.339126,6.284717
8.790059,5.688898
8.789082,5.669957
9.235880,5.018529
9.234050,5.020366
9.679718,4.370072
9.679486,4.370304
10.120017,3.686857
10.118375,3.688506
10.557914,3.006057
10.557698,3.006274
10.995587,2.325481
10.988076,2.278416
11.417746,1.551268
11.420132,1.567076
11.848991,0.840745
11.847905,0.841836
12.263546,0.061612
12.269478,0.089239
12.690026,-0.662329
12.689145,-0.661442
13.109314,-1.412625
13.105673,-1.424732
13.514405,-2.211716
13.513569,-2.210874
13.921889,-2.997440
13.921743,-2.997293
14.320976,-3.803301
14.320348,-3.802668
14.719318,-4.608407
14.719190,-4.608278
15.117515,-5.413367
15.103647,-5.437790
15.488058,-6.267255
15.492586,-6.259018
15.876741,-7.088223
15.876548,-7.088024
16.240183,-7.939242
16.250370,-7.928160
16.624064,-8.768163
16.624071,-8.768165
16.997951,-9.608350
16.992441,-9.612108
17.350014,-10.463785
17.350244,-10.464010
17.708158,-11.316025
17.708108,-11.315975
18.054496,-12.169878
18.054962,-12.170340
18.401864,-13.024754
18.401833,-13.024723
18.749174,-13.879572
18.731382,-13.878333
19.061540,-14.732551
19.067418,-14.732911
19.397925,-15.587475
19.398657,-15.588203
19.704707,-16.431883
19.717466,-16.437855
20.037066,-17.288292
20.037955,-17.289178
20.358280,-18.140338
20.351633,-18.135114
20.652948,-18.971531
20.654218,-18.972798
20.956592,-19.810271
20.956644,-19.810323
21.246523,-20.633757
21.247999,-20.635231
21.539081,-21.459866
21.539153,-21.459938
21.831679,-22.286015
21.811342,-22.257685
22.084798,-23.056699
22.091542,-23.066106
22.365871,-23.865991
22.367456,-23.867575
22.614406,-24.619156
22.629217,-24.644428
22.892626,-25.422928
22.894368,-25.424669
23.159028,-26.204419
23.151672,-26.190422
23.395879,-26.929797
23.398144,-26.932061
23.644098,-27.673181
23.644247,-27.673330
23.877564,-28.384382
23.880007,-28.386825
24.115186,-29.099739
24.115355,-29.099908
24.352941,-29.815227
24.331694,-29.762845
24.549822,-30.427573
24.556919,-30.445048
24.776441,-31.111169
24.778790,-31.113518
24.970108,-31.701107
24.985830,-31.741994
25.195269,-32.372869
25.197721,-32.375321
25.408821,-33.007858
25.401136,-32.986490
25.591335,-33.557078
25.594398,-33.560142
25.786865,-34.132999
25.787103,-34.133237
25.966986,-34.662871
25.970184,-34.666070
26.152420,-35.198058
26.152675,-35.198313
26.338071,-35.733461
26.315965,-35.661870
26.481456,-36.127629
26.488873,-36.151541
26.656143,-36.619081
26.659066,-36.622006
26.796954,-36.988176
26.813642,-37.040859
26.971179,-37.462676
26.974156,-37.465655
27.133643,-37.889423
27.125572,-37.862738
27.263382,-38.208989
27.267023,-38.212633
27.407467,-38.561521
27.407775,-38.561829
27.535357,-38.858735
27.539084,-38.862466
27.669348,-39.162057
27.669669,-39.162378
27.803623,-39.465664
27.780404,-39.382269
27.893580,-39.604602
27.901404,-39.632486
28.016628,-39.856870
28.019916,-39.860162
28.104165,-39.971093
28.121879,-40.030048
28.227150,-40.203246
28.230433,-40.206533
28.337798,-40.381829
28.329261,-40.352642
28.413744,-40.443110
28.417687,-40.447057
28.504966,-40.540326
28.505321,-40.540681
28.578962,-40.578807
28.582930,-40.582780
28.659371,-40.623711
28.659734,-40.624074
28.740111,-40.668945
28.715186,-40.582560
28.773127,-40.543538
28.781550,-40.572448
28.841645,-40.535584
28.845040,-40.538984
28.871606,-40.388539
28.890653,-40.447615
28.939662,-40.359646
28.942993,-40.362983
28.994074,-40.277092
28.984884,-40.248458
29.011099,-40.079376
29.015036,-40.083319
29.043993,-39.916984
29.044368,-39.917359
29.058265,-39.698605
29.062167,-39.702513
29.078768,-39.486467
29.079145,-39.486844
29.099622,-39.274680
29.072412,-39.194427
29.068029,-38.904363
29.077233,-38.931249
29.074945,-38.643284
29.078186,-38.646531
29.039211,-38.256929
29.059716,-38.309912
29.044470,-37.976523
29.047593,-37.979652
29.034238,-37.648160
29.024327,-37.623101
28.983714,-37.218915
28.987342,-37.222550
28.949203,-36.820843
28.949569,-36.821210
28.894634,-36.375447
28.898167,-36.378985
28.845626,-35.935622
28.845988,-35.935985
28.796963,-35.496144
28.767446,-35.430499
28.690929,-34.927038
28.700912,-34.949066
28.626265,-34.447481
28.629098,-34.450320
28.514819,-33.869720
28.536507,-33.911102
28.446713,-33.374687
28.449382,-33.377362
28.361148,-32.842513
28.350662,-32.823630
28.233017,-32.234187
28.236049,-32.237225
28.120415,-31.649798
28.120744,-31.650127
27.986743,-31.031619
27.989627,-31.034508
27.857522,-30.417901
27.857841,-30.418220
27.728614,-29.804496
27.697546,-29.760172
27.538791,-29.103664
27.549289,-29.118582
27.392034,-28.463578
27.394235,-28.465784
27.195785,-27.762363
27.217816,-27.788007
27.043547,-27.112385
27.045551,-27.114394
26.872388,-26.439881
26.861771,-26.429049
26.658218,-25.723502
26.660416,-25.725703
26.458251,-25.021549
26.458517,-25.021815
26.237263,-24.302632
26.239270,-24.304642
26.019264,-23.586710
26.019515,-23.586961
25.801521,-22.871044
25.770670,-22.852261
25.522758,-22.118493
25.533171,-22.124885
25.286269,-21.392129
25.287664,-21.393526
25.000750,-20.647345
25.021638,-20.654941
24.756944,-19.917689
24.758124,-19.918871
24.493994,-19.182185
24.484018,-19.180339
24.190715,-18.438872
24.191902,-18.440060
23.899255,-17.699250
23.899436,-17.699431
23.588520,-16.960818
23.589490,-16.961789
23.279074,-16.223675
23.279236,-16.223838
22.969806,-15.486711
22.941892,-15.494701
22.604800,-14.765813
22.614211,-14.763257
22.277557,-14.034809
22.278034,-14.035286
21.906499,-13.328712
21.924199,-13.318034
21.570772,-12.601189
21.571033,-12.601450
21.217582,-11.884580
21.209290,-11.891621
20.830953,-11.195864
20.831035,-11.195944
20.452567,-10.500055
20.452649,-10.500137
20.058853,-9.822833
20.058709,-9.822687
19.664623,-9.145092
19.664684,-9.145153
19.270479,-8.467436
19.248935,-8.500368
18.832736,-7.855131
18.839992,-7.844228
18.423625,-7.198821
18.423144,-7.198338
17.981776,-6.606403
17.993893,-6.579281
17.564090,-5.959670
17.563411,-5.958987
17.132997,-5.338762
17.127592,-5.353594
16.680188,-4.777083
16.679157,-4.776048
16.230846,-4.198627
16.230822,-4.198603
15.772558,-3.653461
15.771310,-3.652208
15.311990,-3.106005
15.311945,-3.105960
14.851409,-2.558536
14.839937,-2.611811
14.366813,-2.116543
14.370674,-2.098821
13.896787,-1.602788
13.895388,-1.601383
13.411269,-1.183248
13.415388,-1.143299
12.933924,-0.683744
12.932357,-0.682172
12.449742,-0.221463
12.448413,-0.242147
11.960328,0.157995
11.958265,0.160064
11.468569,0.561823
11.468442,0.561951
10.976555,0.921917
10.974302,0.924176
10.480676,1.285886
10.480529,1.286034
9.984687,1.649967
9.986685,1.583079
9.491147,1.881819
9.490477,1.904120
8.993644,2.204161
8.991436,2.206376
8.503374,2.413749
8.497458,2.461617
8.001217,2.719128
7.998888,2.721463
7.501049,2.980577
7.504767,2.956556
7.016015,3.145683
7.013085,3.148619
6.522145,3.339939
6.521924,3.340160
6.038479,3.485269
6.035401,3.488354
5.549673,3.635752
5.549435,3.635991
5.060667,3.786435
5.078604,3.713902
4.605639,3.793950
4.599615,3.818174
4.124923,3.899953
4.122084,3.902800
3.677922,3.888025
3.660715,3.938248
3.196466,3.976583
3.193561,3.979494
2.727395,4.019751
2.736716,3.995165
2.296024,3.964160
2.292461,3.967728
1.849180,3.939318
1.848883,3.939615
1.423837,3.865932
1.420180,3.869596
0.992490,3.798562
0.992180,3.798872
0.560870,3.731464
0.595713,3.661476
0.196839,3.526488
0.185143,3.549901
-0.215749,3.416935
-0.218994,3.420185
-0.567041,3.197503
-0.595662,3.244562
-0.975598,3.072212
-0.978848,3.075466
-1.360867,2.905203
-1.345972,2.882728
-1.686018,2.647757
-1.689929,2.651672
-2.032760,2.419489
-2.033109,2.419837
-2.347101,2.148257
-2.351046,2.152205
-2.667833,1.883422
-2.668190,1.883779
-2.988889,1.618911
-2.938103,1.558857
-3.210504,1.236422
-3.227545,1.256553
-3.502094,0.936270
-3.505486,0.939664
-3.707005,0.545743
-3.745800,0.584842
-3.989509,0.233418
-3.992844,0.236755
-4.238637,-0.112584
-4.218885,-0.130692
-4.408140,-0.531634
-4.412089,-0.527684
-4.604103,-0.925867
-4.604476,-0.925494
-4.758566,-1.353288
-4.762485,-1.349369
-4.919297,-1.774440
-4.919673,-1.774064
-5.080378,-2.195242
-5.016742,-2.239654
-5.116181,-2.702875
-5.137526,-2.687938
-5.239075,-3.149049
-5.242344,-3.145781
-5.255638,-3.657779
-5.301945,-3.630157
-5.364798,-4.111281
-5.367954,-4.108127
-5.432726,-4.587333
-5.409537,-4.599498
-5.407254,-5.112689
-5.410928,-5.109017
-5.411158,-5.619697
-5.411526,-5.619329
-5.367646,-6.147398
-5.371228,-6.143818
-5.329785,-6.669453
-5.330149,-6.669089
-5.292270,-7.191161
-5.220908,-7.216539
-5.113735,-7.761925
-5.137665,-7.753322
-5.032394,-8.296807
-5.035283,-8.293922
-4.834077,-8.862156
-4.883952,-8.847876
-4.735476,-9.398979
-4.738204,-9.396255
-4.591331,-9.945758
-4.566744,-9.951245
-4.348212,-10.515109
-4.351322,-10.512004
-4.134863,-11.073800
-4.135197,-11.073467
-3.872518,-11.639709
-3.875484,-11.636749
-3.614765,-12.201036
-3.615089,-12.200711
-3.357328,-12.762046
-3.284997,-12.767616
-2.956509,-13.332920
-2.980762,-13.330922
-2.653820,-13.894683
-2.656104,-13.892406
-2.235014,-14.454916
-2.283577,-14.454056
-1.913283,-15.013480
-1.915372,-15.011397
-1.546244,-15.569661
-1.522725,-15.568621
-1.084575,-16.122237
-1.086882,-16.119937
-0.650204,-16.672087
-0.650477,-16.671815
-0.170326,-17.216458
-0.172447,-17.214344
0.306370,-17.757660
0.306111,-17.757402
0.782804,-18.298601
0.848406,-18.286145
1.389682,-18.813872
1.367685,-18.817895
1.907887,-19.344554
1.906382,-19.343056
2.528578,-19.845892
2.486624,-19.856851
3.065422,-20.369209
3.064128,-20.367922
3.642285,-20.879645
3.662110,-20.873037
4.298886,-21.364085
4.297554,-21.362761
4.933566,-21.853053
4.933374,-21.852861
5.605042,-22.326157
5.603919,-22.325042
6.274974,-22.797733
6.274800,-22.797559
6.944720,-23.269122
6.995857,-23.242557
7.716551,-23.687195
7.699398,-23.695944
8.419569,-24.140065
8.418949,-24.139453
9.198948,-24.543186
9.168675,-24.563026
9.917848,-24.986054
9.917438,-24.985652
10.666536,-25.408611
10.680207,-25.398005
11.470199,-25.789033
11.469929,-25.788772
12.259912,-26.179798
12.259816,-26.179702
13.072995,-26.547728
13.072943,-26.547684
13.886268,-26.915861
13.886191,-26.915785
14.699442,-27.283896
14.729347,-27.248566
15.572812,-27.581658
15.562768,-27.593360
16.406292,-27.926518
16.406589,-27.926822
17.269423,-28.209629
17.260084,-28.235124
18.113972,-28.543827
18.114548,-28.544410
18.969005,-28.853687
18.967759,-28.840493
19.819293,-29.111006
19.820514,-29.112234
20.673196,-29.383901
20.673195,-29.383901
21.524699,-29.631622
21.526217,-29.633146
22.379057,-29.882208
22.379092,-29.882243
23.233405,-30.132783
23.231389,-30.098964
24.084606,-30.316605
24.085388,-30.327990
24.939648,-30.546679
24.941186,-30.548222
25.792564,-30.725059
25.794943,-30.746926
26.650229,-30.947164
26.651714,-30.948653
27.508034,-31.149929
27.507150,-31.139123
28.362060,-31.309226
28.363653,-31.310824
29.219692,-31.482061
29.219836,-31.482205
30.075360,-31.632665
30.076860,-31.634169
30.933410,-31.785657
30.933561,-31.785808
31.791603,-31.938793
31.789259,-31.903938
32.645722,-32.022832
32.646597,-32.034546
33.503877,-32.154262
33.505042,-32.155429
34.355461,-32.224013
34.359708,-32.250398
35.215548,-32.346542
35.216710,-32.347708
36.073248,-32.444554
36.057604,-32.429846
36.868401,-32.483761
36.870577,-32.485940
37.683119,-32.541602
37.683236,-32.541719
38.461140,-32.570564
38.463867,-32.573293
39.243992,-32.604360
39.244124,-32.604493
40.026917,-32.638230
39.970625,-32.601720
40.699559,-32.601378
40.718226,-32.613452
41.448757,-32.614709
41.451729,-32.617682
42.106116,-32.583443
42.146130,-32.603133
42.843543,-32.591596
42.846578,-32.594631
43.546122,-32.585225
43.525758,-32.577079
44.166835,-32.545862
44.170328,-32.549354
44.813962,-32.520693
44.814246,-32.520977
45.418091,-32.482746
45.421488,-32.486142
46.027742,-32.450319
46.028049,-32.450625
46.637670,-32.418169
46.568943,-32.402036
47.111648,-32.355255
47.134762,-32.360838
47.679376,-32.315965
47.682136,-32.318723
48.124211,-32.253712
48.177349,-32.265647
48.675322,-32.215329
48.678027,-32.218031
49.177657,-32.169367
49.149909,-32.163831
49.568508,-32.100766
49.571810,-32.104064
49.992725,-32.043312
49.993033,-32.043620
50.357828,-31.975633
50.361223,-31.979023
50.728423,-31.913434
50.728730,-31.913742
51.099296,-31.851516
51.008228,-31.838944
51.290133,-31.766549
51.320498,-31.770748
51.604206,-31.700153
51.607253,-31.703195
51.766982,-31.621454
51.831043,-31.629094
52.057903,-31.558058
52.060956,-31.561106
52.289767,-31.492015
52.257906,-31.489306
52.393665,-31.414617
52.397312,-31.418257
52.535656,-31.346144
52.535986,-31.346474
52.613810,-31.274638
52.617426,-31.278247
52.697784,-31.208937
52.698122,-31.209276
52.782070,-31.143548
52.687299,-31.142297
52.678565,-31.077404
52.710315,-31.077979
52.703561,-31.015060
52.706550,-31.018041
52.574325,-30.957137
52.639035,-30.958098
52.574484,-30.901112
52.577342,-30.903961
52.514521,-30.848696
52.482670,-30.848817
52.326555,-30.796164
52.329863,-30.799463
52.176000,-30.749053
52.176336,-30.749389
51.962593,-30.703079
51.965817,-30.706293
51.754258,-30.662160
51.754590,-30.662490
51.546240,-30.621556
51.454251,-30.624505
51.155834,-30.588437
51.186605,-30.587560
50.889883,-30.553180
50.892505,-30.555792
50.478064,-30.526969
50.538671,-30.525932
50.187436,-30.498661
50.189938,-30.501152
49.840186,-30.475355
49.811108,-30.476309
49.376074,-30.455314
49.378963,-30.458192
48.945875,-30.439133
48.946177,-30.439434
48.460520,-30.425353
48.463300,-30.428122
47.979503,-30.415891
47.979799,-30.416186
47.498772,-30.406714
47.421051,-30.410996
46.863836,-30.407337
46.889871,-30.406035
46.334120,-30.403830
46.336297,-30.405997
45.686294,-30.409805
45.734840,-30.408213
45.135518,-30.412554
45.137527,-30.414551
44.539346,-30.420024
44.516799,-30.420964
43.852479,-30.430745
43.854713,-30.432969
43.191838,-30.444187
43.192095,-30.444443
42.490498,-30.459143
42.492576,-30.461211
41.792308,-30.477231
41.792553,-30.477475
41.094363,-30.495563
41.039654,-30.497110
40.287804,-30.517792
40.306155,-30.517388
39.555366,-30.539122
39.556886,-30.540632
38.745014,-30.562618
38.776536,-30.563468
37.997657,-30.587765
37.999003,-30.589102
37.220827,-30.614095
37.207104,-30.613548
36.388695,-30.637827
36.390134,-30.639257
35.572597,-30.664400
35.572785,-30.664589
34.734416,-30.688873
34.735689,-30.690139
33.898073,-30.715169
33.898247,-30.715343
33.061912,-30.741647
33.042298,-30.737617
32.186665,-30.760208
32.193368,-30.761713
31.338392,-30.784953
31.339105,-30.785660
30.483638,-30.800919
30.484225,-30.805248
29.629952,-30.825437
29.630338,-30.825818
28.776090,-30.846027
28.775928,-30.843000
27.921261,-30.854191
27.921493,-30.854418
27.066784,-30.865564
27.066887,-30.865666
26.211576,-30.867900
26.211728,-30.868048
25.356373,-30.870234
25.356447,-30.870308
24.501262,-30.872660
24.499668,-30.855806
