-0.000000,-0.000000, -0.000000
-0.012804,0.008280, 0.000142
-0.046446,0.036344, 0.000136
-0.128486,0.107659, 0.000007
-0.161249,0.139416, -0.000043
-0.283404,0.250360, -0.000356
-0.291662,0.260648, -0.000357
-0.388082,0.347564, -0.000620
-0.346610,0.310242, -0.000470
-0.377143,0.333418, -0.000535
-0.288890,0.250598, -0.000244
-0.225820,0.182918, -0.000011
-0.150858,0.112725, 0.000215
-0.003263,-0.036615, 0.000716
0.066277,-0.101417, 0.000904
0.274489,-0.308586, 0.001591
0.283674,-0.315122, 0.001557
0.537722,-0.565448, 0.002383
0.519532,-0.545381, 0.002241
0.797342,-0.817264, 0.003132
0.731246,-0.751754, 0.002823
1.031238,-1.043872, 0.003779
0.949125,-0.963380, 0.003412
1.258238,-1.263271, 0.004390
1.151426,-1.160186, 0.003942
1.467666,-1.466155, 0.004940
1.353110,-1.356257, 0.004466
1.267621,-1.259702, 0.003868
1.095337,-1.095476, 0.003154
0.692029,-0.682135, 0.001659
0.450497,-0.447735, 0.000846
0.278429,-0.267231, 0.000221
0.392492,-0.388995, 0.000706
0.547567,-0.537319, 0.001263
0.833412,-0.831027, 0.002347
1.210629,-1.202632, 0.003680
1.369640,-1.368402, 0.004264
1.779604,-1.773429, 0.005683
1.786813,-1.786655, 0.005686
2.055120,-2.050044, 0.006567
1.948874,-1.948853, 0.006146
2.064618,-2.059620, 0.006464
1.910841,-1.910390, 0.005868
1.913970,-1.908309, 0.005777
1.843738,-1.842304, 0.005490
1.797412,-1.790656, 0.005220
1.794444,-1.791761, 0.005181
1.751102,-1.742983, 0.004922
1.831405,-1.827299, 0.005186
1.788228,-1.778663, 0.004923
1.898693,-1.893085, 0.005296
1.838089,-1.827003, 0.004967
1.975158,-1.967981, 0.005436
1.872444,-1.859865, 0.004952
2.005023,-1.996327, 0.005406
1.844592,-1.830624, 0.004716
2.012997,-2.002815, 0.005303
1.792501,-1.777310, 0.004398
1.970736,-1.959322, 0.005028
1.699838,-1.683766, 0.003947
1.936080,-1.923561, 0.004791
1.617879,-1.601176, 0.003547
1.874007,-1.860808, 0.004470
1.518682,-1.501826, 0.003099
1.830670,-1.816913, 0.004228
1.433544,-1.416747, 0.002713
1.759163,-1.745336, 0.003897
1.324978,-1.308729, 0.002257
1.699200,-1.685362, 0.003619
1.222070,-1.206484, 0.001830
1.605442,-1.592071, 0.003232
1.093034,-1.078557, 0.001325
1.523304,-1.510400, 0.002897
0.972531,-0.959195, 0.000859
1.411915,-1.399917, 0.002471
0.834358,-0.822544, 0.000344
1.317415,-1.306276, 0.002114
0.710389,-0.700056, -0.000112
1.200812,-1.190906, 0.001691
0.576358,-0.567805, -0.000590
1.102918,-1.094164, 0.001342
0.457577,-0.450705, -0.001009
0.987667,-0.980352, 0.000941
0.333109,-0.328125, -0.001436
0.890538,-0.884563, 0.000611
0.223387,-0.220151, -0.001807
0.780692,-0.776252, 0.000245
0.112712,-0.111344, -0.002170
0.688724,-0.685715, -0.000054
0.016945,-0.017288, -0.002479
0.589615,-0.588143, -0.000371
-0.074541,0.072450, -0.002764
0.508013,-0.507984, -0.000624
-0.151398,0.147716, -0.002997
0.424536,-0.425971, -0.000877
-0.219790,0.214552, -0.003194
0.357297,-0.360116, -0.001073
-0.274842,0.268199, -0.003344
0.292485,-0.296634, -0.001256
-0.318519,0.310569, -0.003450
0.242079,-0.247497, -0.001390
-0.350629,0.341506, -0.003518
0.197583,-0.204146, -0.001501
-0.369400,0.359255, -0.003535
0.165483,-0.173154, -0.001571
-0.378555,0.367501, -0.003524
0.141917,-0.150517, -0.001611
-0.373407,0.361635, -0.003461
0.128594,-0.138106, -0.001619
-0.360805,0.348403, -0.003377
0.125362,-0.135566, -0.001592
-0.334065,0.321252, -0.003244
0.130116,-0.141014, -0.001542
-0.302171,0.289009, -0.003100
0.145409,-0.156755, -0.001458
-0.257336,0.244060, -0.002911
0.166483,-0.178296, -0.001360
-0.209602,0.196244, -0.002721
0.197529,-0.209548, -0.001229
-0.150966,0.137768, -0.002494
0.232346,-0.244609, -0.001093
-0.091501,0.078464, -0.002273
0.275671,-0.287916, -0.000930
-0.023839,0.011197, -0.002026
0.321042,-0.333320, -0.000767
0.042861,-0.055132, -0.001790
0.372702,-0.384764, -0.000586
0.114588,-0.126273, -0.001541
0.425041,-0.436950, -0.000409
0.183923,-0.195071, -0.001306
0.480890,-0.492420, -0.000224
0.254881,-0.265304, -0.001071
0.536467,-0.547689, -0.000046
0.322444,-0.332210, -0.000853
0.592428,-0.603147, 0.000129
0.388218,-0.397171, -0.000646
0.647610,-0.657902, 0.000297
0.450049,-0.458276, -0.000458
0.699912,-0.709620, 0.000451
0.506867,-0.514247, -0.000290
0.751365,-0.760567, 0.000598
0.559642,-0.566274, -0.000141
0.796738,-0.805316, 0.000722
0.604540,-0.610340, -0.000021
0.841590,-0.849621, 0.000841
0.645708,-0.650783, 0.000082
0.877401,-0.884810, 0.000926
0.676625,-0.680926, 0.000148
0.913365,-0.920223, 0.001010
0.704484,-0.708118, 0.000202
0.937717,-0.943988, 0.001053
0.720302,-0.723257, 0.000214
0.963166,-0.968916, 0.001100
0.734019,-0.736397, 0.000218
0.974938,-0.980167, 0.001100
0.734547,-0.736364, 0.000177
0.988941,-0.993704, 0.001108
0.734131,-0.735483, 0.000133
0.987789,-0.992119, 0.001064
0.720040,-0.720966, 0.000044
0.990105,-0.994047, 0.001034
0.706280,-0.706866, -0.000043
0.976427,-0.980037, 0.000951
0.679007,-0.679310, -0.000174
0.967475,-0.970789, 0.000887
0.653377,-0.653469, -0.000297
0.942338,-0.945430, 0.000769
0.615004,-0.614952, -0.000460
0.923138,-0.926030, 0.000675
0.579551,-0.579413, -0.000611
0.888196,-0.890975, 0.000530
0.532664,-0.532512, -0.000797
0.860284,-0.862962, 0.000413
0.489874,-0.489751, -0.000965
0.817661,-0.820327, 0.000249
0.437411,-0.437386, -0.001162
0.782996,-0.785653, 0.000116
0.390071,-0.390172, -0.001339
0.735162,-0.737895, -0.000059
0.335161,-0.335449, -0.001536
0.696009,-0.698812, -0.000200
0.286204,-0.286693, -0.001711
0.645644,-0.648594, -0.000376
0.232003,-0.232741, -0.001898
0.604450,-0.607532, -0.000517
0.184360,-0.185349, -0.002060
0.554298,-0.557575, -0.000685
0.133886,-0.135157, -0.002226
0.513557,-0.517009, -0.000818
0.090331,-0.091875, -0.002368
0.466278,-0.469951, -0.000970
0.046311,-0.048141, -0.002506
0.428400,-0.432268, -0.001087
0.009315,-0.011412, -0.002619
0.386428,-0.390516, -0.001216
-0.025959,0.023600, -0.002722
0.353603,-0.357883, -0.001312
-0.054359,0.051763, -0.002801
0.319013,-0.323491, -0.001412
-0.079149,0.076342, -0.002865
0.293090,-0.297736, -0.001482
-0.097457,0.094466, -0.002907
0.267486,-0.272285, -0.001549
-0.110671,0.107541, -0.002928
0.249875,-0.254798, -0.001589
-0.118010,0.114767, -0.002932
0.234304,-0.239317, -0.001621
-0.119255,0.115960, -0.002912
0.225896,-0.230972, -0.001630
-0.115410,0.112087, -0.002878
0.220795,-0.225887, -0.001628
-0.105003,0.101723, -0.002820
0.221921,-0.227004, -0.001606
-0.090423,0.087206, -0.002751
0.227105,-0.232121, -0.001571
-0.069356,0.066278, -0.002659
0.237528,-0.242456, -0.001522
-0.045109,0.042185, -0.002561
0.252217,-0.256994, -0.001458
-0.014974,0.012281, -0.002443
0.271160,-0.275770, -0.001384
0.017332,-0.019786, -0.002322
0.294040,-0.298419, -0.001297
0.054455,-0.056597, -0.002186
0.320253,-0.324389, -0.001204
0.092785,-0.094617, -0.002051
0.349573,-0.353410, -0.001101
0.134472,-0.135930, -0.001905
0.381421,-0.384949, -0.000994
0.176507,-0.177600, -0.001763
0.415116,-0.418290, -0.000883
0.220147,-0.220825, -0.001618
0.450693,-0.453508, -0.000770
0.263429,-0.263708, -0.001479
0.486516,-0.488941, -0.000658
0.306390,-0.306237, -0.001342
0.523771,-0.525804, -0.000544
0.348476,-0.347914, -0.001213
0.559436,-0.561064, -0.000439
0.388258,-0.387273, -0.001094
0.596295,-0.597518, -0.000333
0.426864,-0.425485, -0.000983
0.629607,-0.630432, -0.000240
0.461238,-0.459471, -0.000888
0.664095,-0.664524, -0.000147
0.494360,-0.492236, -0.000801
0.693072,-0.693133, -0.000074
0.521485,-0.519030, -0.000735
0.723417,-0.723111, 0.000002
0.547495,-0.544742, -0.000675
0.746387,-0.745763, 0.000051
0.565993,-0.562988, -0.000643
0.771106,-0.770163, 0.000105
0.583714,-0.580488, -0.000614
0.786784,-0.785591, 0.000127
0.592727,-0.589343, -0.000615
0.804746,-0.803301, 0.000157
0.601465,-0.597952, -0.000619
0.812280,-0.810666, 0.000151
0.600671,-0.597103, -0.000654
0.822750,-0.820965, 0.000156
0.600232,-0.596636, -0.000688
0.821746,-0.819884, 0.000121
0.589834,-0.586293, -0.000755
0.824402,-0.822459, 0.000101
0.580507,-0.577041, -0.000818
0.814920,-0.812998, 0.000039
0.561198,-0.557898, -0.000913
0.809850,-0.807942, -0.000005
0.543717,-0.540596, -0.001001
0.792387,-0.790598, -0.000090
0.516626,-0.513774, -0.001119
0.780069,-0.778391, -0.000156
0.492116,-0.489539, -0.001227
0.755510,-0.754046, -0.000261
0.458729,-0.456514, -0.001362
0.736774,-0.735512, -0.000344
0.428636,-0.426782, -0.001484
0.706340,-0.705377, -0.000465
0.390717,-0.389300, -0.001630
0.682314,-0.681638, -0.000560
0.356725,-0.355739, -0.001760
0.647488,-0.647183, -0.000691
0.316211,-0.315721, -0.001908
0.619536,-0.619590, -0.000795
0.280152,-0.280144, -0.002040
0.581983,-0.582465, -0.000929
0.239062,-0.239584, -0.002184
0.551630,-0.552526, -0.001035
0.202824,-0.203857, -0.002311
0.513110,-0.514471, -0.001167
0.163150,-0.164724, -0.002445
0.481962,-0.483775, -0.001272
0.128581,-0.130672, -0.002560
0.444240,-0.446533, -0.001396
0.092193,-0.094812, -0.002678
0.413902,-0.416664, -0.001493
0.061005,-0.064125, -0.002777
0.378656,-0.381894, -0.001605
0.029557,-0.033167, -0.002874
0.350649,-0.354352, -0.001690
0.003247,-0.007318, -0.002952
0.319390,-0.323540, -0.001785
-0.021903,0.017403, -0.003024
0.295074,-0.299665, -0.001855
-0.042131,0.037228, -0.003078
0.269063,-0.274055, -0.001929
-0.059987,0.054736, -0.003122
0.249569,-0.254957, -0.001980
-0.073278,0.067701, -0.003151
0.229764,-0.235487, -0.002031
-0.083253,0.077423, -0.003167
0.215937,-0.221995, -0.002063
-0.089139,0.083075, -0.003170
0.202941,-0.209255, -0.002090
-0.091075,0.084863, -0.003158
0.195302,-0.201876, -0.002101
-0.089494,0.083148, -0.003136
0.189344,-0.196084, -0.002105
-0.083662,0.077281, -0.003099
0.188072,-0.194984, -0.002095
-0.074949,0.068539, -0.003054
0.189002,-0.195986, -0.002078
-0.062024,0.055690, -0.002994
0.193929,-0.200992, -0.002049
-0.046884,0.040625, -0.002930
0.201241,-0.208277, -0.002013
-0.027893,0.021815, -0.002852
0.211876,-0.218899, -0.001967
-0.007348,0.001444, -0.002773
0.224743,-0.231645, -0.001915
0.016398,-0.022023, -0.002683
0.240313,-0.247110, -0.001857
0.041075,-0.046438, -0.002593
0.257646,-0.264236, -0.001793
0.068059,-0.073062, -0.002497
0.277145,-0.283545, -0.001725
0.095427,-0.100094, -0.002402
0.297668,-0.303786, -0.001655
0.124024,-0.128268, -0.002304
0.319924,-0.325779, -0.001582
0.152557,-0.156407, -0.002210
0.342245,-0.347759, -0.001510
0.181125,-0.184510, -0.002117
0.365994,-0.371184, -0.001436
0.209302,-0.212257, -0.002028
0.388692,-0.393496, -0.001367
0.236276,-0.238742, -0.001945
0.412645,-0.417083, -0.001295
